datetime,pos,neg,neu
31-01-2024 07:49,[0.6804230809211731],[0.2811596989631653],[0.03841723874211311]
31-01-2024 07:56,[0.5432384014129639],[0.43174585700035095],[0.025015752762556076]
31-01-2024 08:19,[0.7432847023010254],[0.01217374112457037],[0.24454157054424286]
31-01-2024 08:22,[0.27587592601776123],[0.01761304959654808],[0.7065110802650452]
31-01-2024 08:28,[0.792651891708374],[0.013599618338048458],[0.19374850392341614]
31-01-2024 08:34,"[0.12585791945457458, 0.12585791945457458]","[0.843981146812439, 0.843981146812439]","[0.030160851776599884, 0.030160851776599884]"
31-01-2024 08:35,"[0.012595144100487232, 0.253406286239624]","[0.9683223962783813, 0.0689520463347435]","[0.019082479178905487, 0.6776416301727295]"
31-01-2024 08:40,"[0.07344173640012741, 0.07344173640012741]","[0.017666645348072052, 0.017666645348072052]","[0.9088916182518005, 0.9088916182518005]"
31-01-2024 08:45,[0.09108248353004456],[0.015159623697400093],[0.8937579393386841]
31-01-2024 08:50,[0.9514095187187195],[0.02431063912808895],[0.024279769510030746]
31-01-2024 08:53,"[0.08570125699043274, 0.020995253697037697, 0.9557844996452332, 0.9557844996452332]","[0.015380322933197021, 0.753807783126831, 0.022861329838633537, 0.022861329838633537]","[0.8989184498786926, 0.2251969426870346, 0.021354224532842636, 0.021354224532842636]"
31-01-2024 08:59,[0.948341965675354],[0.023255804553627968],[0.028402341529726982]
31-01-2024 09:16,"[0.010929646901786327, 0.010929646901786327]","[0.9309574365615845, 0.9309574365615845]","[0.05811288580298424, 0.05811288580298424]"
31-01-2024 09:32,"[0.8735695481300354, 0.9297306537628174, 0.8735695481300354, 0.9297306537628174]","[0.09116749465465546, 0.036103442311286926, 0.09116749465465546, 0.036103442311286926]","[0.035262949764728546, 0.03416595607995987, 0.035262949764728546, 0.03416595607995987]"
31-01-2024 09:34,[0.07132519036531448],[0.012019028887152672],[0.9166558384895325]
31-01-2024 09:35,"[0.15035000443458557, 0.881924569606781, 0.2734481990337372, 0.08823694288730621, 0.3917589783668518, 0.0721457228064537, 0.12152818590402603, 0.14084480702877045]","[0.030957099050283432, 0.009625496342778206, 0.014218042604625225, 0.01721133291721344, 0.009502905420958996, 0.012863010168075562, 0.015697555616497993, 0.018555646762251854]","[0.8186928629875183, 0.10844996571540833, 0.7123337984085083, 0.8945517539978027, 0.5987380743026733, 0.9149912595748901, 0.8627743124961853, 0.8405994772911072]"
31-01-2024 09:48,"[0.9453319311141968, 0.9453319311141968]","[0.023134849965572357, 0.023134849965572357]","[0.03153324872255325, 0.03153324872255325]"
31-01-2024 09:54,"[0.011372706852853298, 0.011372706852853298]","[0.9152928590774536, 0.9152928590774536]","[0.0733344703912735, 0.0733344703912735]"
31-01-2024 10:02,"[0.07846079021692276, 0.07846079021692276]","[0.017018847167491913, 0.017018847167491913]","[0.9045203924179077, 0.9045203924179077]"
31-01-2024 10:15,[0.9581228494644165],[0.017920861020684242],[0.023956211283802986]
31-01-2024 10:16,"[0.04259009286761284, 0.04259009286761284]","[0.8794116973876953, 0.8794116973876953]","[0.07799818366765976, 0.07799818366765976]"
31-01-2024 10:19,[0.9512603878974915],[0.012900215573608875],[0.035839468240737915]
31-01-2024 10:20,"[0.6836740374565125, 0.6836740374565125]","[0.01821134425699711, 0.01821134425699711]","[0.2981146275997162, 0.2981146275997162]"
31-01-2024 10:25,"[0.9510851502418518, 0.9510851502418518]","[0.024234704673290253, 0.024234704673290253]","[0.024680187925696373, 0.024680187925696373]"
31-01-2024 10:54,[0.008706306107342243],[0.9739708304405212],[0.017322782427072525]
31-01-2024 11:12,"[0.9507935643196106, 0.9507935643196106]","[0.024995269253849983, 0.024995269253849983]","[0.024211175739765167, 0.024211175739765167]"
31-01-2024 11:14,"[0.7467265725135803, 0.7467265725135803]","[0.11772109568119049, 0.11772109568119049]","[0.13555237650871277, 0.13555237650871277]"
31-01-2024 11:23,[0.04128134995698929],[0.018292371183633804],[0.9404262900352478]
31-01-2024 11:44,"[0.3868929445743561, 0.06173067167401314]","[0.22845704853534698, 0.012126615270972252]","[0.3846500813961029, 0.926142692565918]"
31-01-2024 12:00,"[0.11044479161500931, 0.13443803787231445, 0.012110749259591103, 0.10318613052368164]","[0.01940186321735382, 0.015543296933174133, 0.9338634610176086, 0.015438884496688843]","[0.8701533675193787, 0.8500186800956726, 0.054025836288928986, 0.8813749551773071]"
31-01-2024 12:01,"[0.10686584562063217, 0.11466562002897263, 0.1328919529914856, 0.17699992656707764, 0.10686584562063217]","[0.01663157157599926, 0.01855606958270073, 0.015302401967346668, 0.17485831677913666, 0.01663157157599926]","[0.8765025734901428, 0.8667783141136169, 0.8518056869506836, 0.6481417417526245, 0.8765025734901428]"
31-01-2024 12:15,"[0.3702237904071808, 0.14495790004730225, 0.030422667041420937]","[0.04845423996448517, 0.6245614290237427, 0.8397599458694458]","[0.5813219547271729, 0.23048067092895508, 0.129817396402359]"
31-01-2024 12:43,[0.5080713629722595],[0.4051273465156555],[0.0868012011051178]
31-01-2024 12:52,"[0.009730642661452293, 0.13480406999588013, 0.192206472158432, 0.7896785736083984, 0.0425119511783123, 0.953317403793335, 0.0425119511783123]","[0.9698883295059204, 0.22197867929935455, 0.08699364215135574, 0.18795551359653473, 0.922757625579834, 0.022227976471185684, 0.922757625579834]","[0.020380983129143715, 0.6432172656059265, 0.7207999229431152, 0.022365903481841087, 0.03473036363720894, 0.024454593658447266, 0.03473036363720894]"
31-01-2024 12:54,[0.16085070371627808],[0.2693745195865631],[0.5697748064994812]
31-01-2024 13:04,"[0.08458317816257477, 0.07758466899394989]","[0.8113396167755127, 0.8937753438949585]","[0.10407724231481552, 0.028639934957027435]"
31-01-2024 13:19,[0.0389854870736599],[0.6201218366622925],[0.34089264273643494]
31-01-2024 13:28,[0.9527066946029663],[0.023710595443844795],[0.023582739755511284]
31-01-2024 13:47,[0.9376161694526672],[0.04463036730885506],[0.01775350421667099]
31-01-2024 13:51,"[0.08499038964509964, 0.08499038964509964]","[0.011744247749447823, 0.011744247749447823]","[0.9032653570175171, 0.9032653570175171]"
31-01-2024 13:52,[0.007410408463329077],[0.9763621687889099],[0.0162273570895195]
31-01-2024 14:04,[0.9557921290397644],[0.019611990079283714],[0.024595793336629868]
31-01-2024 14:08,[0.9294496178627014],[0.0316542349755764],[0.03889608755707741]
31-01-2024 14:41,"[0.03555379807949066, 0.03555379807949066]","[0.19113565981388092, 0.19113565981388092]","[0.7733105421066284, 0.7733105421066284]"
31-01-2024 14:42,[0.9247336983680725],[0.03273867815732956],[0.04252764582633972]
31-01-2024 14:51,"[0.0320773646235466, 0.5937838554382324, 0.35174378752708435, 0.5937838554382324, 0.0320773646235466, 0.35174378752708435]","[0.6338171362876892, 0.3764929175376892, 0.05558003857731819, 0.3764929175376892, 0.6338171362876892, 0.05558003857731819]","[0.3341054618358612, 0.02972320280969143, 0.5926762223243713, 0.02972320280969143, 0.3341054618358612, 0.5926762223243713]"
31-01-2024 15:09,[0.009109425358474255],[0.974506676197052],[0.016383914276957512]
31-01-2024 15:16,[0.9528640508651733],[0.0195836890488863],[0.027552371844649315]
31-01-2024 15:24,[0.8443641066551208],[0.008903492242097855],[0.1467323750257492]
31-01-2024 15:37,[0.010140781290829182],[0.9558475613594055],[0.034011706709861755]
31-01-2024 15:47,"[0.9309471249580383, 0.9309471249580383]","[0.02291025221347809, 0.02291025221347809]","[0.04614263400435448, 0.04614263400435448]"
31-01-2024 15:54,[0.9157736301422119],[0.06606797873973846],[0.018158508464694023]
31-01-2024 15:55,"[0.7259777188301086, 0.7259777188301086]","[0.10974340885877609, 0.10974340885877609]","[0.16427889466285706, 0.16427889466285706]"
31-01-2024 16:02,"[0.9043108224868774, 0.16717574000358582, 0.16717574000358582, 0.9043108224868774]","[0.01759999990463257, 0.48183467984199524, 0.48183467984199524, 0.01759999990463257]","[0.07808909565210342, 0.35098958015441895, 0.35098958015441895, 0.07808909565210342]"
31-01-2024 16:15,[0.9564692974090576],[0.017717115581035614],[0.025813540443778038]
31-01-2024 16:24,"[0.7704469561576843, 0.7704469561576843]","[0.045028477907180786, 0.045028477907180786]","[0.1845245659351349, 0.1845245659351349]"
31-01-2024 17:32,[0.949355959892273],[0.026697002351284027],[0.023947104811668396]
31-01-2024 17:35,"[0.9419324994087219, 0.02130185253918171]","[0.03295626491308212, 0.02566000074148178]","[0.025111181661486626, 0.9530380964279175]"
31-01-2024 17:53,[0.029712684452533722],[0.24163228273391724],[0.7286550998687744]
31-01-2024 18:56,[0.6694149374961853],[0.20572113990783691],[0.12486390024423599]
31-01-2024 19:08,"[0.9524980187416077, 0.9516801238059998]","[0.01993800513446331, 0.025342075154185295]","[0.027564045041799545, 0.022977853193879128]"
31-01-2024 19:35,"[0.1965007483959198, 0.23670834302902222]","[0.7473922371864319, 0.7468472123146057]","[0.056106992065906525, 0.0164444912225008]"
31-01-2024 19:47,[0.8306775689125061],[0.14164221286773682],[0.027680180966854095]
31-01-2024 19:58,"[0.9302639961242676, 0.9359691739082336]","[0.04258608818054199, 0.03617425635457039]","[0.02714993990957737, 0.02785656228661537]"
31-01-2024 20:45,[0.9362251162528992],[0.032707083970308304],[0.031067781150341034]
31-01-2024 20:53,[0.01983688585460186],[0.033887945115566254],[0.9462751150131226]
31-01-2024 21:06,"[0.04662151634693146, 0.04662151634693146]","[0.9038968086242676, 0.9038968086242676]","[0.04948167875409126, 0.04948167875409126]"
31-01-2024 21:30,"[0.949654221534729, 0.949654221534729]","[0.012905076146125793, 0.012905076146125793]","[0.03744072839617729, 0.03744072839617729]"
31-01-2024 22:30,[0.10659878700971603],[0.010619957000017166],[0.8827812671661377]
31-01-2024 22:37,[0.05014103651046753],[0.016090404242277145],[0.9337685704231262]
31-01-2024 22:44,[0.013836835511028767],[0.9700273275375366],[0.016135845333337784]
31-01-2024 23:03,"[0.10406466573476791, 0.10406466573476791]","[0.7771868109703064, 0.7771868109703064]","[0.11874844133853912, 0.11874844133853912]"
31-01-2024 23:53,[0.014257495291531086],[0.9011805057525635],[0.08456207066774368]
01-02-2024 00:34,[0.5136202573776245],[0.20627479255199432],[0.28010502457618713]
01-02-2024 00:36,[0.925540030002594],[0.040739141404628754],[0.03372081741690636]
01-02-2024 01:16,"[0.017427880316972733, 0.017427880316972733]","[0.08645649999380112, 0.08645649999380112]","[0.8961156010627747, 0.8961156010627747]"
01-02-2024 02:00,[0.021892448887228966],[0.056773655116558075],[0.921333909034729]
01-02-2024 02:43,[0.0495334193110466],[0.7600943446159363],[0.19037221372127533]
01-02-2024 05:20,[0.4793073832988739],[0.46113401651382446],[0.059558577835559845]
01-02-2024 05:27,"[0.036028455942869186, 0.036028455942869186]","[0.02018078602850437, 0.02018078602850437]","[0.9437907934188843, 0.9437907934188843]"
01-02-2024 05:34,[0.9141180515289307],[0.010739893652498722],[0.075142040848732]
01-02-2024 05:35,[0.24716384708881378],[0.017283400520682335],[0.7355527281761169]
01-02-2024 05:36,[0.9070671796798706],[0.06599204987287521],[0.026940781623125076]
01-02-2024 05:37,[0.8964516520500183],[0.049823176115751266],[0.05372515693306923]
01-02-2024 05:39,[0.01010720431804657],[0.9717478156089783],[0.018145078793168068]
01-02-2024 05:43,[0.03594912216067314],[0.37186479568481445],[0.5921861529350281]
01-02-2024 05:50,[0.603739321231842],[0.04220856726169586],[0.3540521264076233]
01-02-2024 06:23,[0.052700743079185486],[0.03728628158569336],[0.91001296043396]
01-02-2024 06:25,"[0.9409573078155518, 0.9409573078155518]","[0.02245250530540943, 0.02245250530540943]","[0.036590225994586945, 0.036590225994586945]"
01-02-2024 06:27,"[0.7905857563018799, 0.7905857563018799]","[0.09988108277320862, 0.09988108277320862]","[0.1095331460237503, 0.1095331460237503]"
01-02-2024 06:36,[0.9255141019821167],[0.01051355991512537],[0.0639723539352417]
01-02-2024 06:49,"[0.922635555267334, 0.922635555267334]","[0.04380209743976593, 0.04380209743976593]","[0.03356238082051277, 0.03356238082051277]"
01-02-2024 06:51,[0.3713473677635193],[0.5160147547721863],[0.11263792216777802]
01-02-2024 06:52,[0.20568710565567017],[0.02633586712181568],[0.7679770588874817]
01-02-2024 06:53,[0.1382613480091095],[0.010365668684244156],[0.8513728976249695]
01-02-2024 07:01,[0.422255277633667],[0.16753025352954865],[0.4102143943309784]
01-02-2024 07:06,"[0.950032114982605, 0.950032114982605]","[0.02219385653734207, 0.02219385653734207]","[0.02777400240302086, 0.02777400240302086]"
01-02-2024 07:15,"[0.02549206279218197, 0.02549206279218197]","[0.9298656582832336, 0.9298656582832336]","[0.04464223235845566, 0.04464223235845566]"
01-02-2024 07:24,[0.021378373727202415],[0.9643141031265259],[0.014307573437690735]
01-02-2024 07:28,[0.04887198656797409],[0.05612918362021446],[0.8949987888336182]
01-02-2024 07:30,[0.15521031618118286],[0.7152988314628601],[0.12949083745479584]
01-02-2024 07:42,"[0.6704921126365662, 0.9174467325210571, 0.6704921126365662]","[0.024084128439426422, 0.05904602259397507, 0.024084128439426422]","[0.3054237961769104, 0.023507267236709595, 0.3054237961769104]"
01-02-2024 07:52,[0.02616199478507042],[0.24327033758163452],[0.7305676341056824]
01-02-2024 07:56,"[0.9098170399665833, 0.9098170399665833]","[0.04167400673031807, 0.04167400673031807]","[0.0485088936984539, 0.0485088936984539]"
01-02-2024 08:05,"[0.9307354688644409, 0.9307354688644409]","[0.013503096997737885, 0.013503096997737885]","[0.05576138570904732, 0.05576138570904732]"
01-02-2024 08:10,"[0.9477709531784058, 0.9477709531784058]","[0.0235389806330204, 0.0235389806330204]","[0.028689991682767868, 0.028689991682767868]"
01-02-2024 08:23,[0.04900740832090378],[0.15066027641296387],[0.8003323078155518]
01-02-2024 08:25,"[0.8803302645683289, 0.8803302645683289]","[0.0834755226969719, 0.0834755226969719]","[0.03619423881173134, 0.03619423881173134]"
01-02-2024 08:26,"[0.0077335718087852, 0.0077335718087852]","[0.9679123759269714, 0.9679123759269714]","[0.02435406856238842, 0.02435406856238842]"
01-02-2024 08:27,[0.013188623823225498],[0.9670818448066711],[0.01972956769168377]
01-02-2024 08:29,"[0.6979038715362549, 0.02041921205818653]","[0.012089653871953487, 0.8832476139068604]","[0.29000648856163025, 0.0963331013917923]"
01-02-2024 08:46,[0.7455366253852844],[0.020580852404236794],[0.2338825911283493]
01-02-2024 08:55,"[0.0428788922727108, 0.0428788922727108]","[0.4714483916759491, 0.4714483916759491]","[0.4856727123260498, 0.4856727123260498]"
01-02-2024 09:03,[0.037267230451107025],[0.08493126183748245],[0.8778014779090881]
01-02-2024 09:06,"[0.9176749587059021, 0.9176749587059021]","[0.01068050041794777, 0.01068050041794777]","[0.07164453715085983, 0.07164453715085983]"
01-02-2024 09:09,[0.008347412571310997],[0.9757806658744812],[0.015871884301304817]
01-02-2024 09:11,"[0.09557954967021942, 0.03750784322619438, 0.03750784322619438, 0.09557954967021942]","[0.017844319343566895, 0.022414717823266983, 0.022414717823266983, 0.017844319343566895]","[0.8865761756896973, 0.9400774240493774, 0.9400774240493774, 0.8865761756896973]"
01-02-2024 09:14,[0.9255499243736267],[0.01284131407737732],[0.06160874664783478]
01-02-2024 09:21,[0.012382841669023037],[0.9542064070701599],[0.03341076523065567]
01-02-2024 09:26,[0.883493959903717],[0.06888145208358765],[0.04762466624379158]
01-02-2024 09:27,[0.9519457817077637],[0.0186822097748518],[0.02937203273177147]
01-02-2024 09:32,[0.9562891125679016],[0.01570529118180275],[0.02800571732223034]
01-02-2024 09:42,"[0.5721234083175659, 0.5721234083175659]","[0.0459899865090847, 0.0459899865090847]","[0.3818866014480591, 0.3818866014480591]"
01-02-2024 09:50,"[0.8361490964889526, 0.9515770077705383]","[0.02155631221830845, 0.019131971523165703]","[0.14229461550712585, 0.029290974140167236]"
01-02-2024 09:57,[0.04555093124508858],[0.15568839013576508],[0.7987605929374695]
01-02-2024 09:59,[0.9498279690742493],[0.030030304566025734],[0.020141731947660446]
01-02-2024 10:00,[0.9448009729385376],[0.03418354690074921],[0.02101549692451954]
01-02-2024 10:01,"[0.9471680521965027, 0.9471680521965027]","[0.02331450767815113, 0.02331450767815113]","[0.02951752208173275, 0.02951752208173275]"
01-02-2024 10:05,"[0.011931058950722218, 0.011931058950722218]","[0.9659813642501831, 0.9659813642501831]","[0.022087594494223595, 0.022087594494223595]"
01-02-2024 10:14,[0.20042569935321808],[0.7372745275497437],[0.06229976937174797]
01-02-2024 10:19,"[0.95360267162323, 0.95360267162323]","[0.026450112462043762, 0.026450112462043762]","[0.019947275519371033, 0.019947275519371033]"
01-02-2024 10:22,[0.015204624272882938],[0.9686363935470581],[0.01615905575454235]
01-02-2024 10:23,"[0.020774804055690765, 0.020774804055690765]","[0.058838266879320145, 0.058838266879320145]","[0.9203869104385376, 0.9203869104385376]"
01-02-2024 10:35,"[0.8896225690841675, 0.19122262299060822, 0.8896225690841675]","[0.015064139850437641, 0.01352478563785553, 0.015064139850437641]","[0.09531324356794357, 0.7952525615692139, 0.09531324356794357]"
01-02-2024 10:36,[0.14474304020404816],[0.07970026880502701],[0.7755566835403442]
01-02-2024 10:38,[0.09544345736503601],[0.3013570010662079],[0.6031995415687561]
01-02-2024 10:45,[0.6124271154403687],[0.24084031581878662],[0.14673253893852234]
01-02-2024 10:54,[0.8858357071876526],[0.08582651615142822],[0.02833784744143486]
01-02-2024 11:04,[0.8017163872718811],[0.14555774629116058],[0.05272584781050682]
01-02-2024 11:06,"[0.008205150254070759, 0.008205150254070759]","[0.9748468399047852, 0.9748468399047852]","[0.016947980970144272, 0.016947980970144272]"
01-02-2024 11:16,[0.7896366715431213],[0.1629183292388916],[0.04744494706392288]
01-02-2024 11:17,[0.10376881062984467],[0.21697308123111725],[0.6792581081390381]
01-02-2024 11:20,"[0.09341004490852356, 0.049427181482315063, 0.1593266725540161, 0.15839442610740662]","[0.32537367939949036, 0.05224289745092392, 0.07705909758806229, 0.0806034579873085]","[0.5812162756919861, 0.8983298540115356, 0.7636142373085022, 0.7610020637512207]"
01-02-2024 11:21,[0.2973988652229309],[0.024277765303850174],[0.6783234477043152]
01-02-2024 11:22,[0.04467444866895676],[0.8500020503997803],[0.10532354563474655]
01-02-2024 11:23,[0.11704844981431961],[0.09348020702600479],[0.7894713282585144]
01-02-2024 11:24,[0.18680614233016968],[0.15833154320716858],[0.6548622846603394]
01-02-2024 11:29,[0.11614338308572769],[0.2265361249446869],[0.6573204398155212]
01-02-2024 11:34,[0.041471801698207855],[0.059716276824474335],[0.898811936378479]
01-02-2024 11:56,[0.9511995315551758],[0.02644488401710987],[0.02235557697713375]
01-02-2024 12:03,[0.6674829721450806],[0.010352266021072865],[0.3221648335456848]
01-02-2024 12:10,"[0.03769305720925331, 0.9251915216445923, 0.0679037868976593, 0.06572282314300537]","[0.5607905387878418, 0.05261223390698433, 0.011370656080543995, 0.011266468092799187]","[0.4015164077281952, 0.0221962109208107, 0.9207255244255066, 0.9230106472969055]"
01-02-2024 12:11,"[0.1469220519065857, 0.1794274002313614]","[0.009041529148817062, 0.008294900879263878]","[0.8440364599227905, 0.8122777342796326]"
01-02-2024 12:28,[0.9469334483146667],[0.02788998931646347],[0.02517661638557911]
01-02-2024 12:32,[0.9412660002708435],[0.01645827852189541],[0.04227573424577713]
01-02-2024 12:38,[0.018681179732084274],[0.9661533236503601],[0.015165451914072037]
01-02-2024 12:48,"[0.009095304645597935, 0.009095304645597935]","[0.9723342061042786, 0.9723342061042786]","[0.018570471554994583, 0.018570471554994583]"
01-02-2024 13:05,[0.9438300132751465],[0.012880077585577965],[0.0432899072766304]
01-02-2024 13:09,"[0.7227122783660889, 0.7227122783660889]","[0.01308151800185442, 0.01308151800185442]","[0.2642062306404114, 0.2642062306404114]"
01-02-2024 13:12,[0.17166520655155182],[0.6132434606552124],[0.21509139239788055]
01-02-2024 13:19,[0.9247210621833801],[0.02631998620927334],[0.0489589162170887]
01-02-2024 13:26,"[0.8620924949645996, 0.1424109935760498]","[0.05338120833039284, 0.06005655229091644]","[0.08452629297971725, 0.7975324988365173]"
01-02-2024 13:27,"[0.9311623573303223, 0.9311623573303223]","[0.021388361230492592, 0.021388361230492592]","[0.047449346631765366, 0.047449346631765366]"
01-02-2024 13:32,"[0.2857249975204468, 0.2857249975204468]","[0.6860779523849487, 0.6860779523849487]","[0.028197024017572403, 0.028197024017572403]"
01-02-2024 13:35,"[0.012155908159911633, 0.9404428005218506, 0.9404428005218506]","[0.9466539025306702, 0.023063834756612778, 0.023063834756612778]","[0.04119018837809563, 0.03649333119392395, 0.03649333119392395]"
01-02-2024 13:39,[0.04535669833421707],[0.5549950003623962],[0.3996482789516449]
01-02-2024 13:49,[0.9332242608070374],[0.04185501113533974],[0.024920742958784103]
01-02-2024 13:50,"[0.9535521268844604, 0.1947469413280487]","[0.029425526037812233, 0.009663090109825134]","[0.01702226512134075, 0.7955899238586426]"
01-02-2024 13:59,"[0.07700324058532715, 0.07700324058532715]","[0.9020838737487793, 0.9020838737487793]","[0.020912878215312958, 0.020912878215312958]"
01-02-2024 14:00,[0.5925860404968262],[0.29157397150993347],[0.1158398985862732]
01-02-2024 14:06,[0.028283651918172836],[0.019955256953835487],[0.9517610669136047]
01-02-2024 14:15,[0.009334689006209373],[0.9736334681510925],[0.017031783238053322]
01-02-2024 14:16,[0.25962403416633606],[0.02159993164241314],[0.7187760472297668]
01-02-2024 14:27,"[0.06337697803974152, 0.9305105209350586, 0.06337697803974152]","[0.8770579099655151, 0.01339640561491251, 0.8770579099655151]","[0.05956510081887245, 0.056093111634254456, 0.05956510081887245]"
